"";"ibge";"id.sus";"mortes";"mortes.diabetes";"mortes.hipertensao";"estabelecimentos.saude";"leitos";"profissionais.saude";"aux.enf.intensivista";"sup.enf.intensivista";"sup.med.intensivista";"sup.med.infectologista";"p_diabetes";"p_hipertensao"
"4541";4214102;"421410";19;1;1;1;NA;29;NA;NA;NA;NA;0,0526315789473684;0,0526315789473684
"4542";4214151;"421415";18;1;NA;1;NA;32;NA;NA;NA;NA;0,0555555555555556;NA
"4543";4214201;"421420";53;2;1;2;47;153;NA;NA;NA;NA;0,0377358490566038;0,0188679245283019
"4544";4214300;"421430";20;2;1;3;NA;46;NA;NA;NA;NA;0,1;0,05
"4545";4214409;"421440";41;1;1;2;NA;51;NA;NA;NA;NA;0,024390243902439;0,024390243902439
"4546";4214508;"421450";52;3;2;3;31;62;NA;NA;NA;NA;0,0576923076923077;0,0384615384615385
"4547";4214607;"421460";85;4;4;2;NA;46;NA;NA;NA;NA;0,0470588235294118;0,0470588235294118
"4548";4214805;"421480";448;24;20;2;258;1010;NA;NA;NA;NA;0,0535714285714286;0,0446428571428571
"4549";4214706;"421470";95;10;3;2;49;87;NA;NA;NA;NA;0,105263157894737;0,0315789473684211
"4550";4214904;"421490";32;1;NA;2;32;83;NA;NA;NA;NA;0,03125;NA
"4551";4215000;"421500";244;4;14;2;67;327;NA;NA;NA;NA;0,0163934426229508;0,0573770491803279
"4552";4215059;"421505";22;0;NA;1;NA;32;NA;NA;NA;NA;0;NA
"4553";4215075;"421507";41;1;1;1;NA;49;NA;NA;NA;NA;0,024390243902439;0,024390243902439
"4554";4215109;"421510";108;4;4;1;30;82;NA;NA;NA;NA;0,037037037037037;0,037037037037037
"4555";4215208;"421520";38;1;1;2;NA;49;NA;NA;NA;NA;0,0263157894736842;0,0263157894736842
"4556";4215307;"421530";46;0;5;3;31;81;NA;NA;NA;NA;0;0,108695652173913
"4557";4215356;"421535";28;0;NA;1;NA;33;NA;NA;NA;NA;0;NA
"4558";4215406;"421540";16;0;2;1;16;42;NA;NA;NA;NA;0;0,125
"4559";4215455;"421545";69;5;1;2;NA;88;NA;NA;NA;NA;0,072463768115942;0,0144927536231884
"4560";4215505;"421550";103;11;2;1;119;137;NA;NA;NA;NA;0,106796116504854;0,0194174757281553
"4561";4215554;"421555";16;3;1;2;NA;30;NA;NA;NA;NA;0,1875;0,0625
"4562";4215604;"421560";10;3;NA;1;NA;32;NA;NA;NA;NA;0,3;NA
"4563";4215653;"421565";64;7;4;1;NA;79;NA;NA;NA;NA;0,109375;0,0625
"4564";4215679;"421567";35;0;3;1;NA;69;NA;NA;NA;NA;0;0,0857142857142857
"4565";4215687;"421568";17;0;NA;2;NA;37;NA;NA;NA;NA;0;NA
"4566";4215695;"421569";7;0;NA;1;NA;21;NA;NA;NA;NA;0;NA
"4567";4215703;"421570";159;8;8;1;49;252;NA;NA;NA;NA;0,050314465408805;0,050314465408805
"4568";4215802;"421580";442;15;25;1;96;770;NA;NA;NA;NA;0,0339366515837104;0,0565610859728507
"4569";4215752;"421575";8;0;NA;2;NA;27;NA;NA;NA;NA;0;NA
"4570";4215901;"421590";18;0;NA;2;29;54;NA;NA;NA;NA;0;NA
"4571";4216008;"421600";66;2;1;1;67;130;NA;NA;NA;NA;0,0303030303030303;0,0151515151515152
"4572";4216057;"421605";41;1;1;2;NA;44;NA;NA;NA;NA;0,024390243902439;0,024390243902439
"4573";4216107;"421610";62;3;2;1;NA;92;NA;NA;NA;NA;0,0483870967741935;0,032258064516129
"4574";4216206;"421620";362;24;15;3;37;394;NA;NA;NA;NA;0,0662983425414365;0,0414364640883978
"4575";4216305;"421630";135;4;5;3;30;201;NA;NA;NA;NA;0,0296296296296296;0,037037037037037
"4576";4216354;"421635";30;0;3;1;NA;55;NA;NA;NA;NA;0;0,1
"4577";4216255;"421625";48;5;6;1;32;68;NA;NA;NA;NA;0,104166666666667;0,125
"4578";4216404;"421640";36;1;1;1;NA;58;NA;NA;NA;NA;0,0277777777777778;0,0277777777777778
"4579";4216503;"421650";193;8;3;1;129;318;NA;1;0;NA;0,0414507772020725;0,0155440414507772
"4580";4216602;"421660";1303;43;28;4;908;2646;1;1;4;2;0,0330007674597084;0,0214888718342287
"4581";4216701;"421670";83;4;7;1;33;171;NA;NA;NA;NA;0,0481927710843374;0,0843373493975904
"4582";4216800;"421680";61;2;3;1;NA;54;NA;NA;NA;NA;0,0327868852459016;0,0491803278688525
"4583";4216909;"421690";103;1;2;3;56;220;NA;NA;NA;NA;0,00970873786407767;0,0194174757281553
"4584";4217006;"421700";59;5;4;4;NA;79;NA;NA;NA;NA;0,0847457627118644;0,0677966101694915
"4585";4217105;"421710";26;1;NA;1;16;48;NA;NA;NA;NA;0,0384615384615385;NA
"4586";4217154;"421715";6;1;NA;2;NA;23;NA;NA;NA;NA;0,166666666666667;NA
"4587";4217204;"421720";226;4;6;3;119;649;NA;NA;NA;1;0,0176991150442478;0,0265486725663717
"4588";4217253;"421725";34;1;2;2;93;142;NA;NA;NA;NA;0,0294117647058824;0,0588235294117647
"4589";4217303;"421730";54;1;1;1;33;76;NA;NA;NA;NA;0,0185185185185185;0,0185185185185185
"4590";4217402;"421740";88;2;5;1;NA;111;NA;NA;NA;NA;0,0227272727272727;0,0568181818181818
"4591";4217501;"421750";103;12;4;2;50;176;NA;NA;NA;NA;0,116504854368932;0,0388349514563107
"4592";4217550;"421755";18;0;NA;1;NA;31;NA;NA;NA;NA;0;NA
"4593";4217600;"421760";81;0;5;2;NA;121;NA;NA;NA;NA;0;0,0617283950617284
"4594";4217709;"421770";159;11;12;1;106;270;NA;NA;NA;NA;0,0691823899371069;0,0754716981132075
"4595";4217758;"421775";20;1;1;2;NA;30;NA;NA;NA;NA;0,05;0,05
"4596";4217808;"421780";113;1;2;2;36;145;NA;NA;NA;NA;0,00884955752212389;0,0176991150442478
"4597";4217907;"421790";47;1;NA;1;54;127;NA;NA;NA;NA;0,0212765957446809;NA
"4598";4217956;"421795";13;0;2;1;NA;32;NA;NA;NA;NA;0;0,153846153846154
"4599";4218004;"421800";219;11;6;3;60;436;NA;NA;NA;1;0,0502283105022831;0,0273972602739726
"4600";4218103;"421810";44;2;NA;NA;28;78;NA;NA;NA;NA;0,0454545454545455;NA
"4601";4218202;"421820";253;8;9;1;100;449;NA;NA;NA;1;0,0316205533596838;0,0355731225296443
"4602";4218251;"421825";37;1;2;1;NA;50;NA;NA;NA;NA;0,027027027027027;0,0540540540540541
"4603";4218301;"421830";113;8;NA;1;54;259;NA;NA;NA;NA;0,0707964601769911;NA
"4604";4218350;"421835";34;3;2;2;NA;56;NA;NA;NA;NA;0,0882352941176471;0,0588235294117647
"4605";4218400;"421840";47;0;1;1;41;94;NA;NA;NA;NA;0;0,0212765957446809
"4606";4218509;"421850";36;1;1;1;NA;45;NA;NA;NA;NA;0,0277777777777778;0,0277777777777778
"4607";4218608;"421860";72;8;3;2;68;120;NA;NA;NA;NA;0,111111111111111;0,0416666666666667
"4608";4218707;"421870";745;32;22;3;463;1579;17;5;2;NA;0,0429530201342282;0,0295302013422819
"4609";4218756;"421875";24;1;NA;1;48;81;NA;NA;NA;NA;0,0416666666666667;NA
"4610";4218806;"421880";81;3;1;3;65;125;NA;NA;NA;NA;0,037037037037037;0,0123456790123457
"4611";4218855;"421885";14;0;1;2;NA;29;NA;NA;NA;NA;0;0,0714285714285714
"4612";4218905;"421890";61;3;1;1;48;92;NA;NA;NA;NA;0,0491803278688525;0,0163934426229508
"4613";4218954;"421895";13;1;1;NA;NA;26;NA;NA;NA;NA;0,0769230769230769;0,0769230769230769
"4614";4219002;"421900";152;13;12;1;110;259;NA;NA;NA;NA;0,0855263157894737;0,0789473684210526
"4615";4219101;"421910";26;0;3;1;24;44;NA;NA;NA;NA;0;0,115384615384615
"4616";4219150;"421915";17;1;3;1;NA;26;NA;NA;NA;NA;0,0588235294117647;0,176470588235294
"4617";4219176;"421917";24;1;1;1;NA;48;NA;NA;NA;NA;0,0416666666666667;0,0416666666666667
"4618";4219200;"421920";30;0;1;1;21;69;NA;NA;NA;NA;0;0,0333333333333333
"4619";4219309;"421930";314;5;3;4;135;620;NA;NA;NA;NA;0,0159235668789809;0,00955414012738853
"4620";4219358;"421935";41;4;NA;3;17;52;NA;NA;NA;NA;0,0975609756097561;NA
"4621";4219408;"421940";26;1;NA;3;21;65;NA;NA;NA;NA;0,0384615384615385;NA
"4622";4219507;"421950";279;10;7;2;151;886;NA;NA;NA;NA;0,03584229390681;0,025089605734767
"4623";4219606;"421960";12;1;3;1;23;46;NA;NA;NA;NA;0,0833333333333333;0,25
"4624";4219705;"421970";169;8;9;1;48;279;NA;NA;NA;NA;0,0473372781065089;0,0532544378698225
"4625";4219853;"421985";15;0;NA;1;NA;20;NA;NA;NA;NA;0;NA
"4626";NA;"420000";5;0;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
"4627";4300034;"430003";29;3;NA;1;42;71;NA;NA;NA;NA;0,103448275862069;NA
"4628";4300059;"430005";12;1;NA;1;NA;71;NA;NA;NA;NA;0,0833333333333333;NA
"4629";4300109;"430010";126;0;2;2;51;124;NA;NA;NA;NA;0;0,0158730158730159
"4630";4300208;"430020";63;9;3;4;49;116;NA;NA;NA;NA;0,142857142857143;0,0476190476190476
"4631";4300307;"430030";67;3;1;2;50;86;NA;NA;NA;NA;0,0447761194029851;0,0149253731343284
"4632";4300406;"430040";689;31;12;3;172;1043;NA;NA;NA;NA;0,0449927431059507;0,0174165457184325
"4633";4300455;"430045";43;1;3;2;NA;56;NA;NA;NA;NA;0,0232558139534884;0,0697674418604651
"4634";4300471;"430047";14;3;NA;1;NA;32;NA;NA;NA;NA;0,214285714285714;NA
"4635";4300505;"430050";53;5;2;2;23;79;NA;NA;NA;NA;0,0943396226415094;0,0377358490566038
"4636";4300554;"430055";17;0;NA;2;NA;29;NA;NA;NA;NA;0;NA
"4637";4300570;"430057";20;2;NA;2;NA;31;NA;NA;NA;NA;0,1;NA
"4638";4300604;"430060";1491;82;68;1;97;993;1;NA;NA;5;0,0549966465459423;0,04560697518444
"4639";4300638;"430063";35;2;NA;1;NA;39;NA;NA;NA;NA;0,0571428571428571;NA
"4640";4300646;"430064";64;8;3;1;28;83;NA;NA;NA;NA;0,125;0,046875
"4641";4300661;"430066";6;0;1;1;NA;28;NA;NA;NA;NA;0;0,166666666666667
"4642";4300703;"430070";51;4;3;1;38;78;NA;NA;NA;NA;0,0784313725490196;0,0588235294117647
"4643";4300802;"430080";102;5;10;1;51;215;NA;NA;NA;NA;0,0490196078431373;0,0980392156862745
"4644";4300851;"430085";31;1;1;2;NA;55;NA;NA;NA;NA;0,032258064516129;0,032258064516129
"4645";4300877;"430087";49;3;NA;1;NA;93;NA;NA;NA;NA;0,0612244897959184;NA
"4646";4300901;"430090";57;2;1;1;36;87;NA;NA;NA;NA;0,0350877192982456;0,0175438596491228
"4647";4301008;"430100";144;6;5;1;89;358;NA;NA;NA;1;0,0416666666666667;0,0347222222222222
"4648";4301073;"430107";22;0;NA;1;NA;58;NA;NA;NA;NA;0;NA
"4649";4301057;"430105";78;6;2;1;NA;147;NA;NA;NA;NA;0,0769230769230769;0,0256410256410256
"4650";4301206;"430120";92;6;9;1;76;173;NA;NA;NA;NA;0,0652173913043478;0,0978260869565217
"4651";4301107;"430110";127;7;1;1;NA;85;NA;NA;NA;NA;0,0551181102362205;0,0078740157480315
"4652";4301305;"430130";202;9;6;1;48;146;NA;NA;NA;NA;0,0445544554455446;0,0297029702970297
"4653";4301404;"430140";88;4;3;1;60;118;NA;NA;NA;NA;0,0454545454545455;0,0340909090909091
"4654";4301503;"430150";72;2;6;1;55;113;NA;NA;NA;NA;0,0277777777777778;0,0833333333333333
"4655";4301552;"430155";39;5;3;1;NA;40;NA;NA;NA;NA;0,128205128205128;0,0769230769230769
"4656";4301602;"430160";1177;69;21;2;220;1295;NA;1;0;2;0,0586236193712829;0,0178419711129991
"4657";4301636;"430163";114;7;1;1;NA;242;NA;NA;NA;NA;0,0614035087719298;0,0087719298245614
"4658";4301651;"430165";44;1;2;2;24;76;NA;NA;NA;NA;0,0227272727272727;0,0454545454545455
"4659";4301701;"430170";50;1;1;1;NA;55;NA;NA;NA;NA;0,02;0,02
"4660";4301750;"430175";42;2;1;1;NA;37;NA;NA;NA;NA;0,0476190476190476;0,0238095238095238
"4661";4301859;"430185";24;1;NA;NA;NA;28;NA;NA;NA;NA;0,0416666666666667;NA
"4662";4301875;"430187";11;1;1;1;NA;53;NA;NA;NA;NA;0,0909090909090909;0,0909090909090909
"4663";4301909;"430190";114;5;3;1;41;104;NA;NA;NA;NA;0,043859649122807;0,0263157894736842
"4664";4301925;"430192";14;1;2;2;NA;27;NA;NA;NA;NA;0,0714285714285714;0,142857142857143
"4665";4301958;"430195";19;1;NA;1;NA;34;NA;NA;NA;NA;0,0526315789473684;NA
"4666";4301800;"430180";34;2;1;3;NA;64;NA;NA;NA;NA;0,0588235294117647;0,0294117647058824
"4667";4302006;"430200";84;3;NA;1;NA;86;NA;NA;NA;NA;0,0357142857142857;NA
"4668";4302055;"430205";24;2;1;1;NA;46;NA;NA;NA;NA;0,0833333333333333;0,0416666666666667
"4669";4302105;"430210";685;44;43;2;244;1196;NA;NA;NA;NA;0,0642335766423358;0,0627737226277372
"4670";4302154;"430215";17;1;NA;2;NA;37;NA;NA;NA;NA;0,0588235294117647;NA
"4671";4302204;"430220";37;2;1;1;40;99;NA;NA;NA;NA;0,0540540540540541;0,027027027027027
"4672";4302220;"430222";20;0;NA;1;NA;46;NA;NA;NA;NA;0;NA
"4673";4302238;"430223";21;3;3;2;NA;26;NA;NA;NA;NA;0,142857142857143;0,142857142857143
"4674";4302253;"430225";31;0;2;1;NA;19;NA;NA;NA;NA;0;0,0645161290322581
"4675";4302303;"430230";95;5;1;2;35;113;NA;NA;NA;NA;0,0526315789473684;0,0105263157894737
"4676";4302352;"430235";83;7;5;1;43;126;NA;NA;NA;NA;0,0843373493975904;0,0602409638554217
"4677";4302378;"430237";19;1;1;1;NA;28;NA;NA;NA;NA;0,0526315789473684;0,0526315789473684
"4678";4302402;"430240";125;7;3;3;50;144;NA;NA;NA;NA;0,056;0,024
"4679";4302451;"430245";68;9;8;1;39;85;NA;NA;NA;NA;0,132352941176471;0,117647058823529
"4680";4302501;"430250";68;3;7;1;NA;71;NA;NA;NA;NA;0,0441176470588235;0,102941176470588
"4681";4302584;"430258";21;1;NA;2;NA;28;NA;NA;NA;NA;0,0476190476190476;NA
"4682";4302600;"430260";21;0;2;2;NA;36;NA;NA;NA;NA;0;0,0952380952380952
"4683";4302659;"430265";50;0;5;1;NA;36;NA;NA;NA;NA;0;0,1
"4684";4302709;"430270";204;9;2;3;29;183;NA;NA;NA;NA;0,0441176470588235;0,00980392156862745
"4685";4302808;"430280";369;21;21;1;79;280;NA;NA;NA;NA;0,0569105691056911;0,0569105691056911
"4686";4302907;"430290";114;5;5;3;36;136;NA;NA;NA;NA;0,043859649122807;0,043859649122807
"4687";4303004;"430300";877;63;41;2;174;1394;24;0;1;1;0,0718358038768529;0,0467502850627138
"4688";4303103;"430310";866;85;38;2;81;1053;NA;NA;NA;1;0,0981524249422633;0,0438799076212471
"4689";4303202;"430320";28;2;NA;1;NA;79;NA;NA;NA;NA;0,0714285714285714;NA
"4690";4303301;"430330";49;4;2;1;40;72;NA;NA;NA;NA;0,0816326530612245;0,0408163265306122
"4691";4303400;"430340";35;3;1;1;41;66;NA;NA;NA;NA;0,0857142857142857;0,0285714285714286
"4692";4303509;"430350";539;32;16;2;145;676;NA;NA;NA;NA;0,0593692022263451;0,0296846011131725
"4693";4303558;"430355";16;1;NA;2;NA;46;NA;NA;NA;NA;0,0625;NA
"4694";4303608;"430360";37;4;3;1;32;88;NA;NA;NA;NA;0,108108108108108;0,0810810810810811
"4695";4303673;"430367";18;2;1;1;NA;31;NA;NA;NA;NA;0,111111111111111;0,0555555555555556
"4696";4303707;"430370";53;0;2;1;55;94;NA;NA;NA;NA;0;0,0377358490566038
"4697";4303806;"430380";58;3;1;1;49;72;NA;NA;NA;NA;0,0517241379310345;0,0172413793103448
"4698";4303905;"430390";408;16;8;2;81;679;4;NA;NA;2;0,0392156862745098;0,0196078431372549
"4699";4304002;"430400";42;3;1;1;35;50;NA;NA;NA;NA;0,0714285714285714;0,0238095238095238
"4700";4304101;"430410";38;4;2;1;NA;41;NA;NA;NA;NA;0,105263157894737;0,0526315789473684
"4701";4304200;"430420";308;16;11;1;105;280;NA;NA;NA;NA;0,051948051948052;0,0357142857142857
"4702";4304309;"430430";51;2;3;1;39;104;NA;NA;NA;NA;0,0392156862745098;0,0588235294117647
"4703";4304358;"430435";71;7;2;1;NA;88;NA;NA;NA;NA;0,0985915492957746;0,028169014084507
"4704";4304408;"430440";286;12;5;1;52;365;NA;NA;NA;NA;0,041958041958042;0,0174825174825175
"4705";4304507;"430450";494;22;4;1;104;324;5;1;0;NA;0,0445344129554656;0,00809716599190283
"4706";4304606;"430460";2694;114;61;1;833;4699;34;4;1;8;0,0423162583518931;0,0226429101707498
"4707";4304614;"430461";17;1;NA;1;NA;26;NA;NA;NA;NA;0,0588235294117647;NA
"4708";4304622;"430462";16;2;1;3;NA;38;NA;NA;NA;NA;0,125;0,0625
"4709";4304630;"430463";392;20;4;2;91;833;7;1;1;2;0,0510204081632653;0,0102040816326531
"4710";4304655;"430465";26;0;NA;1;NA;35;NA;NA;NA;NA;0;NA
"4711";4304663;"430466";200;15;7;1;NA;144;NA;NA;NA;NA;0,075;0,035
"4712";4304689;"430468";68;4;3;3;NA;104;NA;NA;NA;NA;0,0588235294117647;0,0441176470588235
"4713";4304697;"430469";16;3;1;1;NA;32;NA;NA;NA;NA;0,1875;0,0625
"4714";4304671;"430467";25;1;2;1;NA;56;NA;NA;NA;NA;0,04;0,08
"4715";4304713;"430471";69;7;5;1;NA;58;NA;NA;NA;NA;0,101449275362319;0,072463768115942
"4716";4304705;"430470";607;48;33;1;140;725;NA;1;0;NA;0,0790774299835255;0,0543657331136738
"4717";4304804;"430480";131;3;6;1;72;259;NA;NA;NA;1;0,0229007633587786;0,0458015267175573
"4718";4304853;"430485";17;1;NA;1;NA;23;NA;NA;NA;NA;0,0588235294117647;NA
"4719";4304903;"430490";58;2;3;1;33;128;NA;NA;NA;NA;0,0344827586206897;0,0517241379310345
"4720";4304952;"430495";25;3;NA;1;NA;33;NA;NA;NA;NA;0,12;NA
"4721";4305009;"430500";96;8;6;1;NA;104;NA;NA;NA;NA;0,0833333333333333;0,0625
"4722";4305108;"430510";2807;200;232;3;1265;5354;NA;7;9;10;0,0712504453152832;0,0826505165657285
"4723";4305116;"430511";17;0;4;1;NA;31;NA;NA;NA;NA;0;0,235294117647059
"4724";4305124;"430512";73;3;2;2;NA;31;NA;NA;NA;NA;0,0410958904109589;0,0273972602739726
"4725";4305132;"430513";38;3;1;1;NA;65;NA;NA;NA;NA;0,0789473684210526;0,0263157894736842
"4726";4305157;"430515";21;3;2;2;NA;26;NA;NA;NA;NA;0,142857142857143;0,0952380952380952
"4727";4305173;"430517";82;5;3;1;NA;75;NA;NA;NA;NA;0,0609756097560976;0,0365853658536585
"4728";4305207;"430520";111;15;2;1;55;152;NA;NA;NA;NA;0,135135135135135;0,018018018018018
"4729";4305306;"430530";68;3;1;NA;49;103;NA;NA;NA;NA;0,0441176470588235;0,0147058823529412
"4730";4305355;"430535";273;9;6;1;60;371;NA;NA;NA;1;0,032967032967033;0,021978021978022
"4731";4305371;"430537";34;1;NA;1;NA;40;NA;NA;NA;NA;0,0294117647058824;NA
"4732";4305405;"430540";33;2;NA;1;30;64;NA;NA;NA;NA;0,0606060606060606;NA
"4733";4305439;"430543";18;1;1;1;NA;69;NA;NA;NA;NA;0,0555555555555556;0,0555555555555556
"4734";4305447;"430544";30;0;1;1;NA;37;NA;NA;NA;NA;0;0,0333333333333333
"4735";4305454;"430545";148;7;2;1;NA;117;NA;NA;NA;NA;0,0472972972972973;0,0135135135135135
"4736";4305504;"430550";37;6;1;1;NA;56;NA;NA;NA;NA;0,162162162162162;0,027027027027027
"4737";4305587;"430558";33;2;NA;1;NA;42;NA;NA;NA;NA;0,0606060606060606;NA
"4738";4305603;"430560";28;0;NA;1;NA;53;NA;NA;NA;NA;0;NA
"4739";4305702;"430570";67;4;3;3;25;68;NA;NA;NA;NA;0,0597014925373134;0,0447761194029851
"4740";4305801;"430580";90;4;2;1;23;117;NA;NA;NA;NA;0,0444444444444444;0,0222222222222222
"4741";4305835;"430583";19;1;2;2;NA;24;NA;NA;NA;NA;0,0526315789473684;0,105263157894737
"4742";4305850;"430585";17;0;1;1;NA;34;NA;NA;NA;NA;0;0,0588235294117647
"4743";4305871;"430587";26;2;NA;1;NA;30;NA;NA;NA;NA;0,0769230769230769;NA
"4744";4305900;"430590";61;10;3;1;30;87;NA;NA;NA;NA;0,163934426229508;0,0491803278688525
"4745";4305934;"430593";20;0;1;1;NA;14;NA;NA;NA;NA;0;0,05
"4746";4305959;"430595";43;4;6;1;NA;30;NA;NA;NA;NA;0,0930232558139535;0,13953488372093
"4747";4305975;"430597";16;1;NA;1;NA;42;NA;NA;NA;NA;0,0625;NA
"4748";4306007;"430600";117;8;1;4;55;195;NA;NA;NA;NA;0,0683760683760684;0,00854700854700855
"4749";4306056;"430605";75;6;2;3;NA;77;NA;NA;NA;NA;0,08;0,0266666666666667
"4750";4306072;"430607";28;1;NA;1;NA;27;NA;NA;NA;NA;0,0357142857142857;NA
"4751";4306106;"430610";628;57;49;3;233;808;NA;NA;NA;1;0,0907643312101911;0,0780254777070064
"4752";4306130;"430613";18;2;NA;1;NA;32;NA;NA;NA;NA;0,111111111111111;NA
"4753";4306205;"430620";130;9;9;1;35;110;NA;NA;NA;NA;0,0692307692307692;0,0692307692307692
"4754";4306304;"430630";44;2;NA;1;32;97;NA;NA;NA;NA;0,0454545454545455;NA
"4755";4306320;"430632";31;0;4;1;NA;36;NA;NA;NA;NA;0;0,129032258064516
"4756";4306353;"430635";26;0;NA;1;NA;27;NA;NA;NA;NA;0;NA
"4757";4306379;"430637";27;1;NA;1;NA;41;NA;NA;NA;NA;0,037037037037037;NA
"4758";4306403;"430640";177;8;5;6;68;287;NA;NA;NA;NA;0,0451977401129944;0,0282485875706215
"4759";4306429;"430642";20;3;NA;1;NA;29;NA;NA;NA;NA;0,15;NA
"4760";4306452;"430645";22;3;1;1;50;40;NA;NA;NA;NA;0,136363636363636;0,0454545454545455
"4761";4306502;"430650";111;7;5;2;25;93;NA;NA;NA;NA;0,0630630630630631;0,045045045045045
"4762";4306601;"430660";352;22;14;3;120;364;NA;NA;NA;NA;0,0625;0,0397727272727273
"4763";4306551;"430655";27;1;1;2;NA;45;NA;NA;NA;NA;0,037037037037037;0,037037037037037
"4764";4306700;"430670";35;2;NA;1;NA;31;NA;NA;NA;NA;0,0571428571428571;NA
"4765";4306734;"430673";58;5;4;2;NA;57;NA;NA;NA;NA;0,0862068965517241;0,0689655172413793
"4766";4306759;"430675";24;0;NA;1;NA;26;NA;NA;NA;NA;0;NA
"4767";4306767;"430676";245;15;2;2;NA;205;NA;NA;NA;1;0,0612244897959184;0,00816326530612245
"4768";4306809;"430680";179;9;7;1;112;338;NA;NA;NA;NA;0,0502793296089385;0,0391061452513966
"4769";4306908;"430690";248;20;12;1;50;208;NA;NA;NA;NA;0,0806451612903226;0,0483870967741935
"4770";4306924;"430692";8;1;NA;3;NA;33;NA;NA;NA;NA;0,125;NA
"4771";4306957;"430695";23;2;1;1;NA;33;NA;NA;NA;NA;0,0869565217391304;0,0434782608695652
"4772";4306932;"430693";84;10;4;1;NA;91;NA;NA;NA;NA;0,119047619047619;0,0476190476190476
"4773";4306973;"430697";30;1;2;1;NA;42;NA;NA;NA;NA;0,0333333333333333;0,0666666666666667
"4774";4307005;"430700";700;32;22;3;289;1090;NA;NA;NA;2;0,0457142857142857;0,0314285714285714
"4775";4307054;"430705";41;2;3;2;NA;37;NA;NA;NA;NA;0,0487804878048781;0,0731707317073171
"4776";4307203;"430720";39;1;5;1;NA;53;NA;NA;NA;NA;0,0256410256410256;0,128205128205128
"4777";4307302;"430730";50;3;1;1;NA;81;NA;NA;NA;NA;0,06;0,02
"4778";4307401;"430740";19;1;4;1;NA;39;NA;NA;NA;NA;0,0526315789473684;0,210526315789474
"4779";4307450;"430745";27;0;NA;NA;NA;32;NA;NA;NA;NA;0;NA
"4780";4307500;"430750";144;10;1;2;94;170;NA;NA;NA;NA;0,0694444444444444;0,00694444444444444
"4781";4307559;"430755";53;2;2;1;42;57;NA;NA;NA;NA;0,0377358490566038;0,0377358490566038
"4782";4307609;"430760";269;17;9;3;52;397;NA;NA;NA;NA;0,0631970260223048;0,033457249070632
"4783";4307708;"430770";631;30;22;2;145;1003;NA;0;4;3;0,0475435816164818;0,03486529318542
"4784";4307807;"430780";245;8;6;2;120;692;NA;NA;NA;1;0,0326530612244898;0,0244897959183673
"4785";4307815;"430781";26;1;NA;1;NA;42;NA;NA;NA;NA;0,0384615384615385;NA
"4786";4307831;"430783";29;2;NA;1;NA;28;NA;NA;NA;NA;0,0689655172413793;NA
"4787";4307864;"430786";19;4;1;1;NA;27;NA;NA;NA;NA;0,210526315789474;0,0526315789473684
"4788";4307906;"430790";373;25;21;1;102;568;4;3;1;NA;0,0670241286863271;0,0563002680965147
"4789";4308003;"430800";61;5;1;1;56;429;NA;NA;NA;2;0,0819672131147541;0,0163934426229508
"4790";4308052;"430805";16;1;NA;1;NA;28;NA;NA;NA;NA;0,0625;NA
"4791";4308078;"430807";32;0;1;2;NA;42;NA;NA;NA;NA;0;0,03125
"4792";4308102;"430810";109;6;10;1;51;163;NA;NA;NA;NA;0,055045871559633;0,0917431192660551
"4793";4308201;"430820";178;12;9;1;52;203;NA;NA;NA;NA;0,0674157303370786;0,050561797752809
"4794";4308250;"430825";15;2;NA;1;NA;26;NA;NA;NA;NA;0,133333333333333;NA
"4795";4308300;"430830";86;4;1;2;NA;105;NA;NA;NA;NA;0,0465116279069767;0,0116279069767442
"4796";4308409;"430840";75;5;1;1;27;56;NA;NA;NA;NA;0,0666666666666667;0,0133333333333333
"4797";4308433;"430843";18;3;2;1;NA;27;NA;NA;NA;NA;0,166666666666667;0,111111111111111
"4798";4308458;"430845";28;4;1;1;24;68;NA;NA;NA;NA;0,142857142857143;0,0357142857142857
"4799";4308508;"430850";198;8;11;1;101;398;NA;NA;NA;NA;0,0404040404040404;0,0555555555555556
"4800";4308607;"430860";221;6;5;3;75;244;NA;NA;NA;NA;0,0271493212669683;0,0226244343891403
"4801";4308656;"430865";25;1;2;1;NA;30;NA;NA;NA;NA;0,04;0,08
"4802";4308706;"430870";57;3;2;1;31;61;NA;NA;NA;NA;0,0526315789473684;0,0350877192982456
"4803";4308805;"430880";97;1;NA;2;NA;66;NA;NA;NA;NA;0,0103092783505155;NA
"4804";4308854;"430885";14;0;NA;2;NA;39;NA;NA;NA;NA;0;NA
"4805";4308904;"430890";124;6;2;1;89;212;NA;NA;NA;NA;0,0483870967741935;0,0161290322580645
"4806";4309001;"430900";148;13;8;2;50;316;NA;NA;NA;1;0,0878378378378378;0,0540540540540541
"4807";4309050;"430905";58;4;NA;1;NA;62;NA;NA;NA;NA;0,0689655172413793;NA
"4808";4309100;"430910";237;14;9;2;91;578;4;NA;NA;NA;0,0590717299578059;0,0379746835443038
"4809";4309126;"430912";14;0;1;1;NA;43;NA;NA;NA;NA;0;0,0714285714285714
"4810";4309159;"430915";27;0;2;1;NA;37;NA;NA;NA;NA;0;0,0740740740740741
"4811";4309209;"430920";1913;84;27;1;191;2240;NA;0;2;5;0,043910088865656;0,0141139571353894
